sample_id,read_count
magic.5954,580
magic.5955,20869
magic.5961,101
magic.5963,588
magic.5964,3283
magic.5965,1928
magic.5966,246367
magic.5969,7450
magic.5970,3762
magic.5972,139
magic.5975,4632
magic.5978,511
magic.5979,1768
magic.5980,2191
magic.5981,18521
magic.5982,2328969
magic.5983,2771
magic.5987,600
magic.5992,831
magic.5993,4907
magic.5995,1183
magic.5999,1666
magic.6000,421
magic.6003,634
magic.6005,481
magic.6007,566
magic.6011,1163
magic.6013,1380
magic.6014,830
magic.6015,3488960
magic.6016,880
magic.6017,2841
magic.6019,253
magic.6020,9966
magic.6021,12997
magic.6024,172
magic.6027,812
magic.6028,1380
magic.6031,1346
magic.6034,478
magic.6035,1324
magic.6037,3118
magic.6039,1443
magic.6042,2636
magic.6045,1318
magic.6046,378
magic.6049,370
magic.6051,364
magic.6053,918
magic.6056,2104
magic.6069,1995
magic.6070,1233
magic.6072,1456
magic.6075,358
magic.6078,498
magic.6081,9040
magic.6082,332
magic.6083,913
magic.6085,171
magic.6087,3122
magic.6094,1557
magic.6097,2043
magic.6102,5884
magic.6105,552
magic.6108,988
magic.6114,1048
magic.6117,438
magic.6120,10726
magic.6123,1338
magic.6124,1737
magic.6127,1661
magic.6129,2180
magic.6136,1533
magic.6137,1432
magic.6138,2253
magic.6141,108
magic.6143,1795
magic.6144,2767
magic.6145,497630
magic.6147,615
magic.6150,2304
magic.6152,6718
magic.6153,689
magic.6154,1191
magic.6158,1065
magic.6159,1222
magic.6164,2304
magic.6169,3910
magic.6171,1038
magic.6173,484
magic.6176,9305
magic.6177,128681
magic.6181,3315
magic.6182,2328
magic.6183,5580
magic.6184,2175
magic.6185,9328
magic.6187,1268
magic.6191,26250980
magic.6196,2948
magic.6201,1605
magic.6202,772
magic.6203,490
magic.6208,8170
magic.6209,8457
magic.6212,893
magic.6214,236010
magic.6215,638
magic.6219,40362
magic.6226,298
magic.6228,15569
magic.6229,3403
magic.6230,27
magic.6231,614
magic.6232,2704
magic.6233,492
magic.6235,193
magic.6236,191
magic.6237,2000
magic.6239,3525
magic.6240,1032
magic.6242,1569
magic.6243,42107
magic.6245,98
magic.6257,556
magic.6259,512
magic.6267,1528
magic.6269,9425
magic.6275,3010
magic.6276,2806
magic.6279,2426
magic.6280,1952
magic.6281,490
magic.6284,5821
magic.6286,2673
magic.6291,55858
magic.6293,396
magic.6295,20959
magic.6298,1584
magic.6300,141
magic.6303,3745
magic.6306,8031
magic.6309,2849
magic.6312,4606
magic.6314,334
magic.6315,1810
magic.6322,2424
magic.6323,143266
magic.6324,32338
magic.6325,3917
magic.6326,749
magic.6327,6334
magic.6331,397
magic.6334,5778
magic.6335,2919
magic.6336,470
magic.6337,7426
magic.6338,203
magic.6341,1942
magic.6344,3973
magic.6345,882
magic.6348,661
magic.6349,2442
magic.6355,857
magic.6356,122
magic.6361,376
magic.6362,1913
magic.6363,12714
magic.6368,23280
magic.6369,380
magic.6371,1156
magic.6375,740
magic.6381,953
magic.6383,705
magic.6384,5853
magic.6386,21628
magic.6390,41373
magic.6391,2235
magic.6392,15920
magic.6401,2554
magic.6403,1401
magic.6404,2510
magic.6406,3542
magic.6407,475
magic.6408,619
magic.6409,272
magic.6410,580
magic.6413,13067
magic.6418,5260
magic.6422,1691
magic.6426,2733
magic.6427,989
magic.6428,2331
magic.6430,8095
magic.6431,2940
magic.6436,377
magic.6439,716
magic.6442,3964
magic.6444,4949
magic.6449,105307
magic.6451,1500
magic.6452,3077
magic.6457,417
magic.6463,278
magic.6465,20032
magic.6469,13799
magic.6470,6338
magic.6471,3120
magic.6480,2255
magic.6485,5026
magic.6486,621
magic.6488,11482
magic.6490,1528
magic.6492,2023
magic.6494,1333
magic.6497,442
magic.6501,6094
magic.6502,2616
magic.6503,405
magic.6504,591
magic.6506,1285
magic.6516,444
magic.6519,2560
magic.6521,678
magic.6527,326
magic.6529,16301
magic.6530,2111
magic.6535,12592
magic.6536,962
magic.6538,1434
magic.6539,15147
magic.6541,2908
magic.6542,355
magic.6547,435
magic.6549,2089
magic.6551,13183
magic.6553,2740
magic.6555,1222
magic.6556,1162
magic.6558,596
magic.6559,1028
magic.6561,1245
magic.6564,716
magic.6569,367
magic.6571,824
magic.6574,646
magic.6581,566
magic.6582,1302
magic.6584,389
magic.6585,278
magic.6587,1730
magic.6588,1223
magic.6589,749
magic.6590,1392
magic.6591,867
magic.6592,1867
magic.6593,655
magic.6594,1982
magic.6595,726
magic.6597,485
magic.6598,403
magic.6599,1143
magic.6600,105
